,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,OBJECTID,CTRY20CD,CTRY20NM,BNG_E,BNG_N,LONG,LAT,Shape__Are,Shape__Len,geometry,
30178,19.237726,18.274218,18.274218,18.960714,21.606148,19.668669,20.779753,20.416056,19.085623,19.66782,18.418024,18.890785,18.45594,19.51061,20.209799,20.380262,19.501238,19.996405,21.600443,19.470684,21.169535,21.260931,23.078003,20.448164,25.350092,23.17319,21.410246,21.58159,21.351036,21.258217,21.32785,22.767199,23.932596,23.754929,21.530258,22.910217,21.479134,21.900818,22.8262,21.351746,25.68152,26.085749,25.894714,27.540863,26.67476,27.14813,27.248327,26.854568,26.319109,26.114016,26.446304,28.38368,27.791967,27.395304,30.087524,27.660135,25.886427,26.566412,27.162638,29.187632,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 357500)
30179,19.292116,18.322905,18.322905,19.06147,21.703875,19.70743,20.882301,20.573557,19.155256,19.772543,18.492767,18.974037,18.543715,19.63382,20.336685,20.434862,19.568068,20.049889,21.68991,19.535568,21.2638,21.345861,23.17644,20.565786,25.409445,23.293543,21.504831,21.725464,21.423546,21.335571,21.452148,22.912535,24.03544,23.85246,21.595024,23.008604,21.567093,22.078005,22.993628,21.458025,25.773376,26.161577,26.013147,27.613626,26.801012,27.350657,27.35702,26.936644,26.482382,26.261635,26.56592,28.48187,27.836538,27.525255,30.147734,27.685562,25.953224,26.686697,27.285645,29.261915,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 352500)
30180,19.375277,18.396704,18.396704,19.16705,21.770523,19.74596,20.937017,20.678896,19.220257,19.859594,18.584661,19.047997,18.65896,19.73847,20.389437,20.360712,19.684134,20.139078,21.770937,19.596565,21.327188,21.451487,23.251526,20.681986,25.504313,23.386679,21.590307,21.874746,21.54519,21.432005,21.53563,22.97201,24.144018,23.941727,21.593008,23.12501,21.687529,22.247278,23.119364,21.564627,25.793917,26.254457,26.140001,27.669458,26.84256,27.461456,27.468672,26.937529,26.615936,26.380096,26.675125,28.513168,27.869085,27.621904,30.15635,27.70358,26.02968,26.74964,27.359213,29.284775,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 347500)
30181,19.538008,18.573835,18.573835,19.360136,21.806307,19.909382,21.060505,20.89789,19.389938,20.09152,18.670412,19.132376,18.857115,19.968683,20.4919,20.480019,19.863077,20.414541,21.92309,19.751505,21.475466,21.535162,23.26264,20.84823,25.558632,23.457685,21.743708,22.006264,21.761854,21.645615,21.747421,23.065582,24.38063,24.134493,21.729483,23.199305,21.765251,22.36792,23.192102,21.795746,25.77619,26.261017,26.173212,27.58744,26.7516,27.4372,27.5488,26.833948,26.718542,26.341436,26.821098,28.465807,27.872477,27.671392,30.109718,27.62543,26.161005,26.747416,27.368048,29.22519,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 342500)
30182,19.511866,18.500435,18.500435,19.266596,21.689589,19.871094,20.979342,20.924982,19.41302,20.085327,18.48246,18.98423,18.813251,19.92105,20.44132,20.399464,19.75664,20.4283,21.92129,19.745598,21.373138,21.50474,23.203583,20.813644,25.4288,23.42085,21.625969,21.9574,21.743202,21.555252,21.77379,23.00202,24.337967,24.13894,21.718674,23.13272,21.662367,22.360367,23.118742,21.729342,25.587784,26.175491,26.001604,27.356619,26.4078,27.355003,27.382818,26.73284,26.689653,26.204428,26.744818,28.330156,27.887491,27.512054,29.922083,27.343979,26.036684,26.723822,27.217283,29.076075,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 337500)
30183,19.537632,18.517612,18.517612,19.279957,21.698187,19.8404,20.986149,20.943668,19.410675,19.99915,18.489779,18.990427,18.814743,19.903189,20.48747,20.473833,19.751783,20.42946,21.971869,19.742134,21.332207,21.518118,23.238218,20.798307,25.408651,23.34301,21.593008,21.979736,21.717482,21.469065,21.703066,23.031235,24.32193,24.16976,21.68249,23.182053,21.640312,22.466043,23.124804,21.699697,25.569017,26.223236,25.847198,27.539413,26.323236,27.373327,27.293074,26.849686,26.733896,26.215067,26.641195,28.326096,27.985792,27.490135,29.97219,27.370499,26.14987,26.797897,27.170801,29.101408,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 332500)
30184,19.661997,18.551607,18.551607,19.392385,21.928644,19.900297,21.129578,20.995485,19.50461,20.080984,18.635597,19.072363,18.881418,19.957502,20.630463,20.677872,19.883753,20.50838,22.100744,19.855814,21.382843,21.636751,23.510336,20.84801,25.669111,23.484201,21.672768,22.193565,21.844095,21.487463,21.77302,23.135664,24.39589,24.420036,21.761621,23.312025,21.796072,22.558924,23.308403,21.733566,25.836527,26.435472,26.028517,27.898348,26.814108,27.680481,27.498262,27.162949,26.890083,26.51596,26.830828,28.763163,28.281286,27.76413,30.290312,27.687075,26.427124,27.072493,27.390078,29.495255,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 327500)
30185,19.796894,18.609835,18.609835,19.532019,22.197973,20.013977,21.319506,20.996414,19.574423,20.168495,18.834227,19.194723,18.900343,20.019838,20.771646,20.948402,20.026314,20.60834,22.174078,19.984766,21.460497,21.863098,23.827082,20.92389,25.976288,23.748964,21.846186,22.49434,22.015604,21.536722,21.838919,23.24813,24.491232,24.569977,21.96169,23.457209,22.024742,22.79457,23.607302,21.833427,26.076544,26.753609,26.3095,28.245321,27.31214,28.097712,27.72938,27.57299,27.07605,26.810667,27.0967,29.176481,28.60639,28.133673,30.553152,28.03803,26.692558,27.40866,27.676895,29.843628,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 322500)
30186,19.841352,18.64752,18.64752,19.63273,22.415552,20.074732,21.423738,21.009615,19.616201,20.210897,18.916882,19.22148,18.908186,20.02997,20.87958,21.056868,20.050314,20.716934,22.227407,20.068186,21.477457,21.944763,23.968824,20.987543,26.171759,23.860704,21.977278,22.69407,22.071764,21.547554,21.868965,23.370996,24.545815,24.70906,22.017672,23.60508,22.201914,22.95234,23.786499,21.898104,26.220726,26.90954,26.492476,28.44368,27.689865,28.350952,27.874191,27.92562,27.262375,27.032698,27.246428,29.55023,28.822037,28.445322,30.796066,28.305319,26.831732,27.59551,27.858995,30.084877,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 317500)
30187,19.947973,18.723024,18.723024,19.745544,22.614105,20.20693,21.549284,21.05298,19.685911,20.263906,19.014036,19.283737,19.010653,20.067308,21.001299,21.168962,20.126661,20.818277,22.32871,20.213884,21.521143,22.007843,24.115675,21.0624,26.327326,23.950048,22.08164,22.865778,22.150068,21.6789,22.005499,23.511505,24.598383,24.82505,22.140379,23.74797,22.389368,23.082596,23.896414,21.982645,26.374052,27.083778,26.649801,28.634401,28.022024,28.537918,28.03769,28.244349,27.438787,27.27151,27.391428,29.88109,29.036797,28.672663,30.970774,28.51444,26.960485,27.766449,28.060328,30.32284,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 312500)
30188,20.001898,18.793394,18.793394,19.811071,22.749666,20.244576,21.605623,21.07216,19.701708,20.330545,18.986092,19.282255,19.064978,20.143969,21.040201,21.191946,20.148657,20.916426,22.380135,20.325842,21.515863,21.996216,24.228624,21.043938,26.461618,23.999277,22.07765,22.925276,22.229828,21.757837,22.143402,23.63386,24.613617,24.889673,22.170404,23.827782,22.480986,23.139227,23.948889,21.92763,26.5198,27.176435,26.772337,28.788626,28.304537,28.638428,28.176088,28.44481,27.546896,27.423616,27.509048,30.117285,29.189697,28.815422,31.098923,28.66947,27.065992,27.881845,28.234457,30.516876,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 307500)
30189,20.13125,18.9224,18.9224,19.9336,23.008133,20.326708,21.786726,21.210678,19.809298,20.489378,19.067606,19.398575,19.21965,20.299072,21.216352,21.320124,20.329954,21.077864,22.541025,20.463274,21.653496,22.119158,24.448221,21.170166,26.654982,24.169382,22.160194,23.069809,22.37436,21.92084,22.336136,23.791382,24.745691,25.065796,22.285948,23.984825,22.673706,23.290316,24.131653,22.005579,26.713202,27.345587,27.033424,28.995697,28.606527,28.91014,28.412394,28.686972,27.697594,27.62261,27.710165,30.445328,29.386744,29.019377,31.271814,28.881083,27.303606,28.033392,28.479723,30.767128,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 302500)
30190,20.19906,18.9759,18.9759,19.99539,23.142195,20.328627,21.900694,21.232315,19.83818,20.538334,19.107998,19.437065,19.288952,20.331818,21.314672,21.363108,20.357899,21.105417,22.587156,20.522684,21.719355,22.140266,24.521708,21.157812,26.774511,24.279844,22.166426,23.137777,22.414328,21.985573,22.38775,23.858389,24.793638,25.168741,22.330095,24.016655,22.761415,23.351896,24.237457,22.003088,26.880682,27.485245,27.281036,29.136389,28.860437,29.087059,28.613604,28.86049,27.806177,27.80535,27.827192,30.699133,29.551691,29.188997,31.405645,29.188715,27.42367,28.118477,28.639488,30.98263,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 297500)
30191,20.361359,19.020967,19.020967,20.067804,23.28702,20.385296,21.998392,21.302559,19.839014,20.622625,19.209444,19.48084,19.384111,20.38983,21.427538,21.423807,20.39544,21.202269,22.693449,20.626749,21.859426,22.197159,24.618235,21.169846,26.879572,24.397898,22.206186,23.215906,22.509752,22.05201,22.506462,23.99218,24.845291,25.26661,22.40509,24.131376,22.846802,23.450388,24.35071,22.05825,27.05694,27.621702,27.509329,29.286444,29.06058,29.269987,28.836813,29.010416,27.923561,27.996496,28.006891,30.937399,29.678854,29.342148,31.497149,29.451479,27.500166,28.208252,28.814825,31.159094,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 292500)
30192,20.482859,19.075968,19.075968,20.184847,23.448372,20.4708,22.12758,21.386023,19.95896,20.74444,19.328722,19.604492,19.533918,20.473381,21.553734,21.48681,20.45844,21.299116,22.74515,20.720911,21.986063,22.278605,24.759432,21.246897,27.034775,24.54937,22.322174,23.303076,22.5999,22.151176,22.475588,24.117392,24.950548,25.340822,22.513397,24.272024,22.948004,23.563154,24.461317,22.126825,27.18566,27.781555,27.767466,29.416842,29.28744,29.451414,29.085005,29.19298,28.041899,28.229406,28.191353,31.11646,29.797823,29.520506,31.640656,29.673616,27.57309,28.406397,29.023613,31.28166,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 287500)
30193,20.562943,19.078247,19.078247,20.280254,23.49764,20.501379,22.18587,21.456167,20.04362,20.80057,19.349562,19.633665,19.589163,20.503843,21.591963,21.541534,20.53109,21.355017,22.749445,20.764893,22.06395,22.39696,24.861761,21.309721,27.136389,24.673447,22.392767,23.319422,22.642366,22.19515,22.539164,24.18741,24.95965,25.395454,22.584076,24.363037,23.032583,23.609015,24.569017,22.14743,27.229141,27.892694,27.954191,29.46112,29.430876,29.554632,29.22038,29.354044,28.114685,28.382116,28.31099,31.223928,29.861784,29.667234,31.696823,29.85842,27.661657,28.541449,29.195211,31.371851,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 282500)
30194,20.486723,19.015116,19.015116,20.269104,23.44089,20.420416,22.109558,21.39527,19.993774,20.732544,19.271204,19.555414,19.544634,20.454412,21.550909,21.505571,20.504896,21.335032,22.67917,20.706505,22.031715,22.401321,24.846354,21.262627,27.162476,24.636232,22.310394,23.278023,22.614058,22.155905,22.556326,24.156961,24.888865,25.414175,22.555061,24.333422,23.025238,23.57447,24.537394,22.0049,27.195663,27.852102,28.0139,29.459099,29.439499,29.511747,29.217178,29.387001,28.056541,28.398302,28.317535,31.196394,29.783752,29.712547,31.626974,29.91337,27.655203,28.504524,29.263807,31.355307,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 277500)
30195,20.559801,19.100985,19.100985,20.380232,23.483057,20.49658,22.17363,21.467478,20.069748,20.816696,19.342722,19.636927,19.606985,20.540144,21.63368,21.569399,20.515396,21.398703,22.687195,20.75876,22.106424,22.443895,24.947226,21.314798,27.305664,24.687933,22.377752,23.350851,22.737986,22.21086,22.566011,24.238188,24.906837,25.506784,22.681025,24.420332,23.107672,23.620768,24.624487,21.999125,27.264597,27.923151,28.163843,29.57627,29.591064,29.555063,29.366076,29.491524,28.10765,28.50769,28.453955,31.304968,29.849112,29.8395,31.715958,30.095373,27.765352,28.588997,29.437576,31.46148,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 272500)
30196,20.733986,19.222885,19.222885,20.551596,23.646727,20.665464,22.364754,21.642778,20.23477,20.967995,19.468191,19.765196,19.767595,20.71713,21.806417,21.74285,20.62474,21.58602,22.819315,20.886541,22.308167,22.59819,25.097221,21.465788,27.458124,24.876886,22.524515,23.54099,22.925543,22.400331,22.717508,24.398819,25.060762,25.701868,22.896677,24.626791,23.24674,23.769905,24.802544,22.14316,27.418808,28.06782,28.352257,29.763573,29.819834,29.786674,29.565247,29.725983,28.259773,28.67587,28.671156,31.468653,29.968874,30.0525,31.854492,30.33579,27.94547,28.763,29.674982,31.632975,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 267500)
30197,20.488617,18.98776,18.98776,20.296968,23.396406,20.418186,22.145472,21.382582,19.94833,20.691729,19.199255,19.461725,19.498644,20.491442,21.566988,21.492056,20.346075,21.361052,22.597176,20.623327,22.05094,22.30452,24.795511,21.188726,27.237371,24.64222,22.210833,23.250216,22.637877,22.14193,22.469612,24.183884,24.752928,25.496374,22.64657,24.388742,22.963633,23.471886,24.483751,21.885809,27.139776,27.814018,28.138634,29.53955,29.641731,29.587717,29.38678,29.506287,28.018219,28.491335,28.38865,31.181509,29.68418,29.850332,31.597403,30.152039,27.718626,28.525885,29.49597,31.429358,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 262500)
30198,20.326042,18.844595,18.844595,20.10949,23.198587,20.249037,21.95947,21.24941,19.773834,20.528543,19.055077,19.314886,19.385513,20.34318,21.422247,21.34623,20.171873,21.218271,22.412218,20.505384,21.867422,22.133574,24.631907,21.01577,27.037271,24.459763,22.09156,23.076185,22.43434,21.972357,22.31824,24.075762,24.550657,25.368917,22.490717,24.216608,22.782312,23.307777,24.287718,21.684408,26.967087,27.644724,28.033422,29.37924,29.567469,29.429224,29.274538,29.368065,27.892622,28.434671,28.248823,31.08233,29.468596,29.774109,31.466438,30.061789,27.617544,28.389198,29.400625,31.343542,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 257500)
30199,20.297548,18.826338,18.826338,20.085459,23.134298,20.197931,21.927046,21.212399,19.700994,20.563322,19.022528,19.272787,19.384296,20.363451,21.429352,21.253702,20.13449,21.264215,22.35264,20.5552,21.864464,22.043396,24.534197,20.988798,27.025301,24.395529,22.063818,23.058355,22.382454,21.974905,22.305243,24.130804,24.46746,25.443167,22.484123,24.17936,22.724031,23.300484,24.305496,21.615326,26.937677,27.622673,28.05722,29.362543,29.643618,29.45397,29.336351,29.401804,27.936178,28.505705,28.271929,31.139994,29.447485,29.845942,31.453875,30.133703,27.667807,28.37839,29.419744,31.372244,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 252500)
30200,20.561316,19.11325,19.11325,20.388367,23.316977,20.434309,22.17636,21.480042,19.9732,20.94377,19.232845,19.563425,19.679306,20.68077,21.76039,21.468348,20.443287,21.644419,22.609518,20.899736,22.17867,22.252985,24.817507,21.280518,27.357286,24.678596,22.358833,23.3323,22.708086,22.281082,22.51998,24.468712,24.754404,25.73964,22.752121,24.54841,23.010183,23.609758,24.652245,21.820967,27.16694,27.923868,28.40155,29.664782,30.056559,29.807508,29.723494,29.68516,28.281027,28.878088,28.612823,31.474768,29.732103,30.241861,31.747126,30.497103,28.03212,28.690086,29.7801,31.680922,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 247500)
30201,20.67003,19.248869,19.248869,20.515049,23.383768,20.559301,22.257212,21.575083,20.037794,21.109123,19.286512,19.636648,19.768625,20.77764,21.836676,21.594305,20.574057,21.800331,22.713089,20.983692,22.315256,22.396917,24.94707,21.322443,27.45455,24.758331,22.484995,23.387344,22.865349,22.405,22.578115,24.637466,24.854233,25.860403,22.854662,24.633444,23.10919,23.691916,24.779352,21.896906,27.33446,28.033606,28.557016,29.760477,30.17865,29.841742,29.818558,29.705414,28.40644,28.981905,28.70815,31.594992,29.856413,30.419996,31.837564,30.640787,28.100935,28.819113,29.914732,31.82208,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 242500)
30202,20.084555,18.703722,18.703722,19.957985,22.816132,19.980093,21.622803,20.933107,19.440865,20.49685,18.769606,19.031372,19.239746,20.171951,21.295029,21.021362,20.019773,21.224813,22.097406,20.365923,21.695374,21.848227,24.38178,20.682596,26.889204,24.14991,21.92071,22.793228,22.307562,21.810064,21.91434,24.091011,24.217804,25.241106,22.33811,24.03145,22.534462,23.080957,24.233938,21.365923,26.80606,27.442636,28.04096,29.190407,29.605545,29.296503,29.283134,29.156267,27.88118,28.454554,28.212885,31.030691,29.30541,29.89567,31.260925,30.090637,27.525503,28.31154,29.430984,31.29802,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 237500)
30203,19.732645,18.389978,18.389978,19.647284,22.452742,19.63773,21.25561,20.54443,19.10425,20.095604,18.518005,18.67665,18.91485,19.837225,21.019484,20.626348,19.726082,20.851067,21.770174,19.992052,21.284819,21.546814,24.046427,20.340902,26.628462,23.828934,21.580582,22.407785,21.919146,21.474325,21.465326,23.708273,23.853487,24.835894,22.05018,23.687922,22.225424,22.672075,23.957418,21.149668,26.515657,27.083069,27.707174,28.89312,29.306616,28.987417,28.876495,28.862967,27.581139,28.178688,27.850252,30.657501,28.966965,29.582678,30.953005,29.835747,27.22374,28.04357,29.13415,31.021246,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 232500)
30204,19.893715,18.54741,18.54741,19.798607,22.518906,19.734015,21.38237,20.716402,19.237509,20.231377,18.673525,18.82174,19.026495,19.974703,21.168236,20.744644,19.877085,20.982115,21.903284,20.133057,21.37306,21.716852,24.159937,20.441858,26.780317,23.980875,21.687485,22.564537,22.0693,21.630203,21.578634,23.839163,23.958818,24.946081,22.224195,23.816225,22.398329,22.77662,24.137533,21.310472,26.579752,27.216469,27.843283,29.04077,29.45981,29.098299,28.973839,29.00241,27.735987,28.365477,28.000116,30.823767,29.085783,29.767517,31.11201,30.001642,27.430115,28.182587,29.279877,31.175112,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 227500)
30205,20.088099,18.771694,18.771694,19.960798,22.599543,19.883415,21.585617,20.88319,19.424288,20.417135,18.845972,18.98494,19.161592,20.155565,21.358202,20.90345,20.066862,21.17436,22.052597,20.297943,21.546824,21.852625,24.338022,20.559822,26.947807,24.121286,21.79802,22.718536,22.297632,21.795052,21.745684,24.036148,24.106293,25.11267,22.408976,23.971624,22.522507,22.940674,24.365637,21.507957,26.68055,27.397316,28.059242,29.223917,29.637709,29.273703,29.189384,29.14297,27.929388,28.581121,28.215704,31.053331,29.251778,30.021729,31.320496,30.201529,27.654291,28.364416,29.487923,31.358032,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(532500, 222500)
